"gene","samplename","normalized_counts","group"
"ENSG00000145321","TCGA-FD-A5BZ-01A-11R-A28M-07",3.68320245492119,"Tumor"
"ENSG00000159217","TCGA-FD-A5BZ-01A-11R-A28M-07",4.53880369224518,"Tumor"
"ENSG00000163586","TCGA-FD-A5BZ-01A-11R-A28M-07",3.68320245492119,"Tumor"
"ENSG00000167754","TCGA-FD-A5BZ-01A-11R-A28M-07",5.37450446259252,"Tumor"
"ENSG00000170373","TCGA-FD-A5BZ-01A-11R-A28M-07",9.10608724489778,"Tumor"
"ENSG00000171560","TCGA-FD-A5BZ-01A-11R-A28M-07",3.68320245492119,"Tumor"
"ENSG00000171564","TCGA-FD-A5BZ-01A-11R-A28M-07",3.68320245492119,"Tumor"
"ENSG00000181433","TCGA-FD-A5BZ-01A-11R-A28M-07",3.68320245492119,"Tumor"
"ENSG00000184330","TCGA-FD-A5BZ-01A-11R-A28M-07",3.68320245492119,"Tumor"
"ENSG00000185479","TCGA-FD-A5BZ-01A-11R-A28M-07",6.47515761042377,"Tumor"
"ENSG00000186847","TCGA-FD-A5BZ-01A-11R-A28M-07",8.65971606471873,"Tumor"
"ENSG00000187172","TCGA-FD-A5BZ-01A-11R-A28M-07",6.26767804584031,"Tumor"
"ENSG00000203857","TCGA-FD-A5BZ-01A-11R-A28M-07",4.80336653455255,"Tumor"
"ENSG00000204019","TCGA-FD-A5BZ-01A-11R-A28M-07",7.4493485486044,"Tumor"
"ENSG00000228437","TCGA-FD-A5BZ-01A-11R-A28M-07",6.75352392966813,"Tumor"
"ENSG00000229035","TCGA-FD-A5BZ-01A-11R-A28M-07",3.68320245492119,"Tumor"
"ENSG00000233532","TCGA-FD-A5BZ-01A-11R-A28M-07",4.11567894493557,"Tumor"
"ENSG00000237412","TCGA-FD-A5BZ-01A-11R-A28M-07",3.68320245492119,"Tumor"
"ENSG00000250920","TCGA-FD-A5BZ-01A-11R-A28M-07",6.15080064712773,"Tumor"
"ENSG00000260887","TCGA-FD-A5BZ-01A-11R-A28M-07",4.72381463498895,"Tumor"
"ENSG00000266976","TCGA-FD-A5BZ-01A-11R-A28M-07",3.68320245492119,"Tumor"
"ENSG00000269586","TCGA-FD-A5BZ-01A-11R-A28M-07",3.68320245492119,"Tumor"
"ENSG00000101441","TCGA-FD-A6TC-01A-21R-A33J-07",8.50837937945709,"Tumor"
"ENSG00000123500","TCGA-FD-A6TC-01A-21R-A33J-07",12.4406745179001,"Tumor"
"ENSG00000126890","TCGA-FD-A6TC-01A-21R-A33J-07",11.429643032433,"Tumor"
"ENSG00000145321","TCGA-FD-A6TC-01A-21R-A33J-07",3.68320245492119,"Tumor"
"ENSG00000159217","TCGA-FD-A6TC-01A-21R-A33J-07",7.56137400972091,"Tumor"
"ENSG00000163586","TCGA-FD-A6TC-01A-21R-A33J-07",3.68320245492119,"Tumor"
"ENSG00000167754","TCGA-FD-A6TC-01A-21R-A33J-07",3.68320245492119,"Tumor"
"ENSG00000170373","TCGA-FD-A6TC-01A-21R-A33J-07",9.97174243149298,"Tumor"
"ENSG00000171560","TCGA-FD-A6TC-01A-21R-A33J-07",3.68320245492119,"Tumor"
"ENSG00000171564","TCGA-FD-A6TC-01A-21R-A33J-07",4.49190975961875,"Tumor"
"ENSG00000181433","TCGA-FD-A6TC-01A-21R-A33J-07",7.43514874991801,"Tumor"
"ENSG00000184330","TCGA-FD-A6TC-01A-21R-A33J-07",5.09220694794251,"Tumor"
"ENSG00000185479","TCGA-FD-A6TC-01A-21R-A33J-07",4.31284898869153,"Tumor"
"ENSG00000186847","TCGA-FD-A6TC-01A-21R-A33J-07",5.2796373385378,"Tumor"
"ENSG00000187172","TCGA-FD-A6TC-01A-21R-A33J-07",3.68320245492119,"Tumor"
"ENSG00000203857","TCGA-FD-A6TC-01A-21R-A33J-07",3.68320245492119,"Tumor"
"ENSG00000204019","TCGA-FD-A6TC-01A-21R-A33J-07",8.09633113473207,"Tumor"
"ENSG00000228437","TCGA-FD-A6TC-01A-21R-A33J-07",3.68320245492119,"Tumor"
"ENSG00000229035","TCGA-FD-A6TC-01A-21R-A33J-07",3.68320245492119,"Tumor"
"ENSG00000233532","TCGA-FD-A6TC-01A-21R-A33J-07",4.49190975961875,"Tumor"
"ENSG00000237412","TCGA-FD-A6TC-01A-21R-A33J-07",3.68320245492119,"Tumor"
"ENSG00000250920","TCGA-FD-A6TC-01A-21R-A33J-07",3.68320245492119,"Tumor"
"ENSG00000260887","TCGA-FD-A6TC-01A-21R-A33J-07",3.68320245492119,"Tumor"
"ENSG00000266976","TCGA-FD-A6TC-01A-21R-A33J-07",3.68320245492119,"Tumor"
"ENSG00000269586","TCGA-FD-A6TC-01A-21R-A33J-07",6.42488635023092,"Tumor"
"ENSG00000101441","TCGA-4Z-AA80-01A-11R-A39I-07",4.26440022507022,"Tumor"
"ENSG00000123500","TCGA-4Z-AA80-01A-11R-A39I-07",4.75319863308447,"Tumor"
"ENSG00000126890","TCGA-4Z-AA80-01A-11R-A39I-07",9.44806563857564,"Tumor"
"ENSG00000145321","TCGA-4Z-AA80-01A-11R-A39I-07",4.59322176681453,"Tumor"
"ENSG00000159217","TCGA-4Z-AA80-01A-11R-A39I-07",10.1723531472152,"Tumor"
"ENSG00000163586","TCGA-4Z-AA80-01A-11R-A39I-07",4.26440022507022,"Tumor"
"ENSG00000167754","TCGA-4Z-AA80-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000170373","TCGA-4Z-AA80-01A-11R-A39I-07",4.88905422577902,"Tumor"
"ENSG00000171560","TCGA-4Z-AA80-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000171564","TCGA-4Z-AA80-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000181433","TCGA-4Z-AA80-01A-11R-A39I-07",4.88905422577902,"Tumor"
"ENSG00000184330","TCGA-4Z-AA80-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000185479","TCGA-4Z-AA80-01A-11R-A39I-07",4.49976629334895,"Tumor"
"ENSG00000186847","TCGA-4Z-AA80-01A-11R-A39I-07",10.905297523133,"Tumor"
"ENSG00000187172","TCGA-4Z-AA80-01A-11R-A39I-07",7.4925530531952,"Tumor"
"ENSG00000203857","TCGA-4Z-AA80-01A-11R-A39I-07",6.05591976493385,"Tumor"
"ENSG00000204019","TCGA-4Z-AA80-01A-11R-A39I-07",5.0083866243281,"Tumor"
"ENSG00000228437","TCGA-4Z-AA80-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000229035","TCGA-4Z-AA80-01A-11R-A39I-07",4.09555103243366,"Tumor"
"ENSG00000233532","TCGA-4Z-AA80-01A-11R-A39I-07",4.09555103243366,"Tumor"
"ENSG00000237412","TCGA-4Z-AA80-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000250920","TCGA-4Z-AA80-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000260887","TCGA-4Z-AA80-01A-11R-A39I-07",7.60695192401504,"Tumor"
"ENSG00000266976","TCGA-4Z-AA80-01A-11R-A39I-07",5.5722928422965,"Tumor"
"ENSG00000269586","TCGA-4Z-AA80-01A-11R-A39I-07",4.09555103243366,"Tumor"
"ENSG00000101441","TCGA-DK-A3WW-01A-22R-A23N-07",4.49263775243919,"Tumor"
"ENSG00000123500","TCGA-DK-A3WW-01A-22R-A23N-07",9.17358359396561,"Tumor"
"ENSG00000126890","TCGA-DK-A3WW-01A-22R-A23N-07",4.38644154697816,"Tumor"
"ENSG00000145321","TCGA-DK-A3WW-01A-22R-A23N-07",3.68320245492119,"Tumor"
"ENSG00000159217","TCGA-DK-A3WW-01A-22R-A23N-07",4.49263775243919,"Tumor"
"ENSG00000163586","TCGA-DK-A3WW-01A-22R-A23N-07",3.68320245492119,"Tumor"
"ENSG00000167754","TCGA-DK-A3WW-01A-22R-A23N-07",3.68320245492119,"Tumor"
"ENSG00000170373","TCGA-DK-A3WW-01A-22R-A23N-07",8.05429035398334,"Tumor"
"ENSG00000171560","TCGA-DK-A3WW-01A-22R-A23N-07",4.8788321085783,"Tumor"
"ENSG00000171564","TCGA-DK-A3WW-01A-22R-A23N-07",4.0918815382043,"Tumor"
"ENSG00000181433","TCGA-DK-A3WW-01A-22R-A23N-07",3.68320245492119,"Tumor"
"ENSG00000184330","TCGA-DK-A3WW-01A-22R-A23N-07",10.6105256926719,"Tumor"
"ENSG00000185479","TCGA-DK-A3WW-01A-22R-A23N-07",16.2877550812768,"Tumor"
"ENSG00000186847","TCGA-DK-A3WW-01A-22R-A23N-07",19.115608082171,"Tumor"
"ENSG00000187172","TCGA-DK-A3WW-01A-22R-A23N-07",3.68320245492119,"Tumor"
"ENSG00000203857","TCGA-DK-A3WW-01A-22R-A23N-07",3.68320245492119,"Tumor"
"ENSG00000204019","TCGA-DK-A3WW-01A-22R-A23N-07",3.68320245492119,"Tumor"
"ENSG00000228437","TCGA-DK-A3WW-01A-22R-A23N-07",8.34464782341478,"Tumor"
"ENSG00000229035","TCGA-DK-A3WW-01A-22R-A23N-07",4.25926183421231,"Tumor"
"ENSG00000233532","TCGA-DK-A3WW-01A-22R-A23N-07",6.01450653383016,"Tumor"
"ENSG00000237412","TCGA-DK-A3WW-01A-22R-A23N-07",3.68320245492119,"Tumor"
"ENSG00000250920","TCGA-DK-A3WW-01A-22R-A23N-07",11.9792121165816,"Tumor"
"ENSG00000260887","TCGA-DK-A3WW-01A-22R-A23N-07",3.68320245492119,"Tumor"
"ENSG00000266976","TCGA-DK-A3WW-01A-22R-A23N-07",4.0918815382043,"Tumor"
"ENSG00000269586","TCGA-DK-A3WW-01A-22R-A23N-07",4.0918815382043,"Tumor"
"ENSG00000101441","TCGA-GC-A3WC-11A-11R-A22U-07",3.68320245492119,"Normal"
"ENSG00000123500","TCGA-GC-A3WC-11A-11R-A22U-07",5.04643788205288,"Normal"
"ENSG00000126890","TCGA-GC-A3WC-11A-11R-A22U-07",3.68320245492119,"Normal"
"ENSG00000145321","TCGA-GC-A3WC-11A-11R-A22U-07",3.68320245492119,"Normal"
"ENSG00000159217","TCGA-GC-A3WC-11A-11R-A22U-07",4.10815873330274,"Normal"
"ENSG00000163586","TCGA-GC-A3WC-11A-11R-A22U-07",3.68320245492119,"Normal"
"ENSG00000167754","TCGA-GC-A3WC-11A-11R-A22U-07",3.68320245492119,"Normal"
"ENSG00000170373","TCGA-GC-A3WC-11A-11R-A22U-07",5.20715116970237,"Normal"
"ENSG00000171560","TCGA-GC-A3WC-11A-11R-A22U-07",3.68320245492119,"Normal"
"ENSG00000171564","TCGA-GC-A3WC-11A-11R-A22U-07",3.68320245492119,"Normal"
"ENSG00000181433","TCGA-GC-A3WC-11A-11R-A22U-07",3.68320245492119,"Normal"
"ENSG00000184330","TCGA-GC-A3WC-11A-11R-A22U-07",3.68320245492119,"Normal"
"ENSG00000185479","TCGA-GC-A3WC-11A-11R-A22U-07",4.52423130921726,"Normal"
"ENSG00000186847","TCGA-GC-A3WC-11A-11R-A22U-07",5.34779932802349,"Normal"
"ENSG00000187172","TCGA-GC-A3WC-11A-11R-A22U-07",3.68320245492119,"Normal"
"ENSG00000203857","TCGA-GC-A3WC-11A-11R-A22U-07",3.68320245492119,"Normal"
"ENSG00000204019","TCGA-GC-A3WC-11A-11R-A22U-07",3.68320245492119,"Normal"
"ENSG00000228437","TCGA-GC-A3WC-11A-11R-A22U-07",3.68320245492119,"Normal"
"ENSG00000229035","TCGA-GC-A3WC-11A-11R-A22U-07",3.68320245492119,"Normal"
"ENSG00000233532","TCGA-GC-A3WC-11A-11R-A22U-07",3.68320245492119,"Normal"
"ENSG00000237412","TCGA-GC-A3WC-11A-11R-A22U-07",3.68320245492119,"Normal"
"ENSG00000250920","TCGA-GC-A3WC-11A-11R-A22U-07",3.68320245492119,"Normal"
"ENSG00000260887","TCGA-GC-A3WC-11A-11R-A22U-07",3.68320245492119,"Normal"
"ENSG00000266976","TCGA-GC-A3WC-11A-11R-A22U-07",3.68320245492119,"Normal"
"ENSG00000269586","TCGA-GC-A3WC-11A-11R-A22U-07",3.68320245492119,"Normal"
"ENSG00000101441","TCGA-XF-A9SI-01A-11R-A39I-07",4.82087210638667,"Tumor"
"ENSG00000123500","TCGA-XF-A9SI-01A-11R-A39I-07",8.85971129706698,"Tumor"
"ENSG00000126890","TCGA-XF-A9SI-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000145321","TCGA-XF-A9SI-01A-11R-A39I-07",4.23022647237436,"Tumor"
"ENSG00000159217","TCGA-XF-A9SI-01A-11R-A39I-07",5.73991569043071,"Tumor"
"ENSG00000163586","TCGA-XF-A9SI-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000167754","TCGA-XF-A9SI-01A-11R-A39I-07",4.07115812957569,"Tumor"
"ENSG00000170373","TCGA-XF-A9SI-01A-11R-A39I-07",9.63745222156493,"Tumor"
"ENSG00000171560","TCGA-XF-A9SI-01A-11R-A39I-07",4.35120461112511,"Tumor"
"ENSG00000171564","TCGA-XF-A9SI-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000181433","TCGA-XF-A9SI-01A-11R-A39I-07",4.23022647237436,"Tumor"
"ENSG00000184330","TCGA-XF-A9SI-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000185479","TCGA-XF-A9SI-01A-11R-A39I-07",5.17266792773567,"Tumor"
"ENSG00000186847","TCGA-XF-A9SI-01A-11R-A39I-07",8.63376437766771,"Tumor"
"ENSG00000187172","TCGA-XF-A9SI-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000203857","TCGA-XF-A9SI-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000204019","TCGA-XF-A9SI-01A-11R-A39I-07",4.23022647237436,"Tumor"
"ENSG00000228437","TCGA-XF-A9SI-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000229035","TCGA-XF-A9SI-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000233532","TCGA-XF-A9SI-01A-11R-A39I-07",7.71382411155481,"Tumor"
"ENSG00000237412","TCGA-XF-A9SI-01A-11R-A39I-07",4.07115812957569,"Tumor"
"ENSG00000250920","TCGA-XF-A9SI-01A-11R-A39I-07",4.07115812957569,"Tumor"
"ENSG00000260887","TCGA-XF-A9SI-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000266976","TCGA-XF-A9SI-01A-11R-A39I-07",4.69205114528486,"Tumor"
"ENSG00000269586","TCGA-XF-A9SI-01A-11R-A39I-07",8.73858285410574,"Tumor"
"ENSG00000101441","TCGA-XF-AAMQ-01A-11R-A42T-07",6.78743980861904,"Tumor"
"ENSG00000123500","TCGA-XF-AAMQ-01A-11R-A42T-07",8.16254684218298,"Tumor"
"ENSG00000126890","TCGA-XF-AAMQ-01A-11R-A42T-07",3.68320245492119,"Tumor"
"ENSG00000145321","TCGA-XF-AAMQ-01A-11R-A42T-07",3.97376810576887,"Tumor"
"ENSG00000159217","TCGA-XF-AAMQ-01A-11R-A42T-07",4.38908155823665,"Tumor"
"ENSG00000163586","TCGA-XF-AAMQ-01A-11R-A42T-07",3.68320245492119,"Tumor"
"ENSG00000167754","TCGA-XF-AAMQ-01A-11R-A42T-07",3.68320245492119,"Tumor"
"ENSG00000170373","TCGA-XF-AAMQ-01A-11R-A42T-07",10.3829045736639,"Tumor"
"ENSG00000171560","TCGA-XF-AAMQ-01A-11R-A42T-07",4.58867077429251,"Tumor"
"ENSG00000171564","TCGA-XF-AAMQ-01A-11R-A42T-07",3.97376810576887,"Tumor"
"ENSG00000181433","TCGA-XF-AAMQ-01A-11R-A42T-07",3.68320245492119,"Tumor"
"ENSG00000184330","TCGA-XF-AAMQ-01A-11R-A42T-07",4.18479776339395,"Tumor"
"ENSG00000185479","TCGA-XF-AAMQ-01A-11R-A42T-07",5.79870496952174,"Tumor"
"ENSG00000186847","TCGA-XF-AAMQ-01A-11R-A42T-07",5.64697446766923,"Tumor"
"ENSG00000187172","TCGA-XF-AAMQ-01A-11R-A42T-07",3.68320245492119,"Tumor"
"ENSG00000203857","TCGA-XF-AAMQ-01A-11R-A42T-07",4.32862974607778,"Tumor"
"ENSG00000204019","TCGA-XF-AAMQ-01A-11R-A42T-07",3.68320245492119,"Tumor"
"ENSG00000228437","TCGA-XF-AAMQ-01A-11R-A42T-07",5.78431277096579,"Tumor"
"ENSG00000229035","TCGA-XF-AAMQ-01A-11R-A42T-07",3.68320245492119,"Tumor"
"ENSG00000233532","TCGA-XF-AAMQ-01A-11R-A42T-07",4.09343574078935,"Tumor"
"ENSG00000237412","TCGA-XF-AAMQ-01A-11R-A42T-07",3.68320245492119,"Tumor"
"ENSG00000250920","TCGA-XF-AAMQ-01A-11R-A42T-07",3.68320245492119,"Tumor"
"ENSG00000260887","TCGA-XF-AAMQ-01A-11R-A42T-07",3.68320245492119,"Tumor"
"ENSG00000266976","TCGA-XF-AAMQ-01A-11R-A42T-07",4.49565745698717,"Tumor"
"ENSG00000269586","TCGA-XF-AAMQ-01A-11R-A42T-07",3.68320245492119,"Tumor"
"ENSG00000101441","TCGA-K4-A54R-01A-11R-A26T-07",4.44256976133085,"Tumor"
"ENSG00000123500","TCGA-K4-A54R-01A-11R-A26T-07",10.2440936872003,"Tumor"
"ENSG00000126890","TCGA-K4-A54R-01A-11R-A26T-07",3.68320245492119,"Tumor"
"ENSG00000145321","TCGA-K4-A54R-01A-11R-A26T-07",3.68320245492119,"Tumor"
"ENSG00000159217","TCGA-K4-A54R-01A-11R-A26T-07",6.89470300598577,"Tumor"
"ENSG00000163586","TCGA-K4-A54R-01A-11R-A26T-07",3.68320245492119,"Tumor"
"ENSG00000167754","TCGA-K4-A54R-01A-11R-A26T-07",3.68320245492119,"Tumor"
"ENSG00000170373","TCGA-K4-A54R-01A-11R-A26T-07",8.01192809161446,"Tumor"
"ENSG00000171560","TCGA-K4-A54R-01A-11R-A26T-07",3.68320245492119,"Tumor"
"ENSG00000171564","TCGA-K4-A54R-01A-11R-A26T-07",3.68320245492119,"Tumor"
"ENSG00000181433","TCGA-K4-A54R-01A-11R-A26T-07",3.68320245492119,"Tumor"
"ENSG00000184330","TCGA-K4-A54R-01A-11R-A26T-07",3.68320245492119,"Tumor"
"ENSG00000185479","TCGA-K4-A54R-01A-11R-A26T-07",4.44256976133085,"Tumor"
"ENSG00000186847","TCGA-K4-A54R-01A-11R-A26T-07",6.09141246420531,"Tumor"
"ENSG00000187172","TCGA-K4-A54R-01A-11R-A26T-07",3.68320245492119,"Tumor"
"ENSG00000203857","TCGA-K4-A54R-01A-11R-A26T-07",3.68320245492119,"Tumor"
"ENSG00000204019","TCGA-K4-A54R-01A-11R-A26T-07",3.68320245492119,"Tumor"
"ENSG00000228437","TCGA-K4-A54R-01A-11R-A26T-07",3.68320245492119,"Tumor"
"ENSG00000229035","TCGA-K4-A54R-01A-11R-A26T-07",3.68320245492119,"Tumor"
"ENSG00000233532","TCGA-K4-A54R-01A-11R-A26T-07",4.90111944602503,"Tumor"
"ENSG00000237412","TCGA-K4-A54R-01A-11R-A26T-07",3.68320245492119,"Tumor"
"ENSG00000250920","TCGA-K4-A54R-01A-11R-A26T-07",3.68320245492119,"Tumor"
"ENSG00000260887","TCGA-K4-A54R-01A-11R-A26T-07",3.68320245492119,"Tumor"
"ENSG00000266976","TCGA-K4-A54R-01A-11R-A26T-07",3.68320245492119,"Tumor"
"ENSG00000269586","TCGA-K4-A54R-01A-11R-A26T-07",3.68320245492119,"Tumor"
"ENSG00000101441","TCGA-GV-A3QG-01A-11R-A220-07",4.2474345538591,"Tumor"
"ENSG00000123500","TCGA-GV-A3QG-01A-11R-A220-07",10.8338463426907,"Tumor"
"ENSG00000126890","TCGA-GV-A3QG-01A-11R-A220-07",5.15610079501283,"Tumor"
"ENSG00000145321","TCGA-GV-A3QG-01A-11R-A220-07",3.68320245492119,"Tumor"
"ENSG00000159217","TCGA-GV-A3QG-01A-11R-A220-07",10.230782198585,"Tumor"
"ENSG00000163586","TCGA-GV-A3QG-01A-11R-A220-07",3.68320245492119,"Tumor"
"ENSG00000167754","TCGA-GV-A3QG-01A-11R-A220-07",4.69882057720737,"Tumor"
"ENSG00000170373","TCGA-GV-A3QG-01A-11R-A220-07",7.30964292815933,"Tumor"
"ENSG00000171560","TCGA-GV-A3QG-01A-11R-A220-07",3.68320245492119,"Tumor"
"ENSG00000171564","TCGA-GV-A3QG-01A-11R-A220-07",4.47622087953259,"Tumor"
"ENSG00000181433","TCGA-GV-A3QG-01A-11R-A220-07",4.40860842761827,"Tumor"
"ENSG00000184330","TCGA-GV-A3QG-01A-11R-A220-07",3.68320245492119,"Tumor"
"ENSG00000185479","TCGA-GV-A3QG-01A-11R-A220-07",3.68320245492119,"Tumor"
"ENSG00000186847","TCGA-GV-A3QG-01A-11R-A220-07",6.61919863135435,"Tumor"
"ENSG00000187172","TCGA-GV-A3QG-01A-11R-A220-07",3.68320245492119,"Tumor"
"ENSG00000203857","TCGA-GV-A3QG-01A-11R-A220-07",8.41060847594093,"Tumor"
"ENSG00000204019","TCGA-GV-A3QG-01A-11R-A220-07",3.68320245492119,"Tumor"
"ENSG00000228437","TCGA-GV-A3QG-01A-11R-A220-07",4.6486080109818,"Tumor"
"ENSG00000229035","TCGA-GV-A3QG-01A-11R-A220-07",3.68320245492119,"Tumor"
"ENSG00000233532","TCGA-GV-A3QG-01A-11R-A220-07",4.47622087953259,"Tumor"
"ENSG00000237412","TCGA-GV-A3QG-01A-11R-A220-07",3.68320245492119,"Tumor"
"ENSG00000250920","TCGA-GV-A3QG-01A-11R-A220-07",4.2474345538591,"Tumor"
"ENSG00000260887","TCGA-GV-A3QG-01A-11R-A220-07",3.68320245492119,"Tumor"
"ENSG00000266976","TCGA-GV-A3QG-01A-11R-A220-07",3.68320245492119,"Tumor"
"ENSG00000269586","TCGA-GV-A3QG-01A-11R-A220-07",3.68320245492119,"Tumor"
"ENSG00000101441","TCGA-DK-A2I4-01A-11R-A21D-07",4.77580141733836,"Tumor"
"ENSG00000123500","TCGA-DK-A2I4-01A-11R-A21D-07",12.0846462484568,"Tumor"
"ENSG00000126890","TCGA-DK-A2I4-01A-11R-A21D-07",3.68320245492119,"Tumor"
"ENSG00000145321","TCGA-DK-A2I4-01A-11R-A21D-07",3.68320245492119,"Tumor"
"ENSG00000159217","TCGA-DK-A2I4-01A-11R-A21D-07",9.04155103892865,"Tumor"
"ENSG00000163586","TCGA-DK-A2I4-01A-11R-A21D-07",3.68320245492119,"Tumor"
"ENSG00000167754","TCGA-DK-A2I4-01A-11R-A21D-07",3.68320245492119,"Tumor"
"ENSG00000170373","TCGA-DK-A2I4-01A-11R-A21D-07",8.774923809821,"Tumor"
"ENSG00000171560","TCGA-DK-A2I4-01A-11R-A21D-07",3.68320245492119,"Tumor"
"ENSG00000171564","TCGA-DK-A2I4-01A-11R-A21D-07",4.3239198586333,"Tumor"
"ENSG00000181433","TCGA-DK-A2I4-01A-11R-A21D-07",4.00552959032917,"Tumor"
"ENSG00000184330","TCGA-DK-A2I4-01A-11R-A21D-07",3.68320245492119,"Tumor"
"ENSG00000185479","TCGA-DK-A2I4-01A-11R-A21D-07",6.82129562016073,"Tumor"
"ENSG00000186847","TCGA-DK-A2I4-01A-11R-A21D-07",8.54779366674553,"Tumor"
"ENSG00000187172","TCGA-DK-A2I4-01A-11R-A21D-07",3.68320245492119,"Tumor"
"ENSG00000203857","TCGA-DK-A2I4-01A-11R-A21D-07",11.3788157509549,"Tumor"
"ENSG00000204019","TCGA-DK-A2I4-01A-11R-A21D-07",3.68320245492119,"Tumor"
"ENSG00000228437","TCGA-DK-A2I4-01A-11R-A21D-07",3.68320245492119,"Tumor"
"ENSG00000229035","TCGA-DK-A2I4-01A-11R-A21D-07",3.68320245492119,"Tumor"
"ENSG00000233532","TCGA-DK-A2I4-01A-11R-A21D-07",4.4647893887125,"Tumor"
"ENSG00000237412","TCGA-DK-A2I4-01A-11R-A21D-07",3.68320245492119,"Tumor"
"ENSG00000250920","TCGA-DK-A2I4-01A-11R-A21D-07",3.68320245492119,"Tumor"
"ENSG00000260887","TCGA-DK-A2I4-01A-11R-A21D-07",3.68320245492119,"Tumor"
"ENSG00000266976","TCGA-DK-A2I4-01A-11R-A21D-07",4.13810371225416,"Tumor"
"ENSG00000269586","TCGA-DK-A2I4-01A-11R-A21D-07",3.68320245492119,"Tumor"
"ENSG00000101441","TCGA-FD-A6TK-01A-42R-A33J-07",8.26221694383473,"Tumor"
"ENSG00000123500","TCGA-FD-A6TK-01A-42R-A33J-07",12.7531163221314,"Tumor"
"ENSG00000126890","TCGA-FD-A6TK-01A-42R-A33J-07",3.68320245492119,"Tumor"
"ENSG00000145321","TCGA-FD-A6TK-01A-42R-A33J-07",3.68320245492119,"Tumor"
"ENSG00000159217","TCGA-FD-A6TK-01A-42R-A33J-07",8.81051069260758,"Tumor"
"ENSG00000163586","TCGA-FD-A6TK-01A-42R-A33J-07",4.20488449626423,"Tumor"
"ENSG00000167754","TCGA-FD-A6TK-01A-42R-A33J-07",14.160145071453,"Tumor"
"ENSG00000170373","TCGA-FD-A6TK-01A-42R-A33J-07",7.81586928553253,"Tumor"
"ENSG00000171560","TCGA-FD-A6TK-01A-42R-A33J-07",4.05308650696631,"Tumor"
"ENSG00000171564","TCGA-FD-A6TK-01A-42R-A33J-07",3.68320245492119,"Tumor"
"ENSG00000181433","TCGA-FD-A6TK-01A-42R-A33J-07",4.32042411935968,"Tumor"
"ENSG00000184330","TCGA-FD-A6TK-01A-42R-A33J-07",4.82597387925308,"Tumor"
"ENSG00000185479","TCGA-FD-A6TK-01A-42R-A33J-07",5.78006933054253,"Tumor"
"ENSG00000186847","TCGA-FD-A6TK-01A-42R-A33J-07",15.0262559473222,"Tumor"
"ENSG00000187172","TCGA-FD-A6TK-01A-42R-A33J-07",5.45998052755751,"Tumor"
"ENSG00000203857","TCGA-FD-A6TK-01A-42R-A33J-07",5.18768520388811,"Tumor"
"ENSG00000204019","TCGA-FD-A6TK-01A-42R-A33J-07",8.97787266894449,"Tumor"
"ENSG00000228437","TCGA-FD-A6TK-01A-42R-A33J-07",9.29123711784035,"Tumor"
"ENSG00000229035","TCGA-FD-A6TK-01A-42R-A33J-07",4.41706089862529,"Tumor"
"ENSG00000233532","TCGA-FD-A6TK-01A-42R-A33J-07",6.73465534389063,"Tumor"
"ENSG00000237412","TCGA-FD-A6TK-01A-42R-A33J-07",4.9767288527733,"Tumor"
"ENSG00000250920","TCGA-FD-A6TK-01A-42R-A33J-07",10.8434457477486,"Tumor"
"ENSG00000260887","TCGA-FD-A6TK-01A-42R-A33J-07",3.68320245492119,"Tumor"
"ENSG00000266976","TCGA-FD-A6TK-01A-42R-A33J-07",3.68320245492119,"Tumor"
"ENSG00000269586","TCGA-FD-A6TK-01A-42R-A33J-07",4.32042411935968,"Tumor"
"ENSG00000101441","TCGA-E7-A678-01A-11R-A30C-07",4.3464440174312,"Tumor"
"ENSG00000123500","TCGA-E7-A678-01A-11R-A30C-07",3.68320245492119,"Tumor"
"ENSG00000126890","TCGA-E7-A678-01A-11R-A30C-07",3.68320245492119,"Tumor"
"ENSG00000145321","TCGA-E7-A678-01A-11R-A30C-07",3.68320245492119,"Tumor"
"ENSG00000159217","TCGA-E7-A678-01A-11R-A30C-07",4.61326013061796,"Tumor"
"ENSG00000163586","TCGA-E7-A678-01A-11R-A30C-07",3.68320245492119,"Tumor"
"ENSG00000167754","TCGA-E7-A678-01A-11R-A30C-07",3.68320245492119,"Tumor"
"ENSG00000170373","TCGA-E7-A678-01A-11R-A30C-07",5.18380894210015,"Tumor"
